Date,MF_TuleR_S10ET-POTENTIAL,MF_TuleR_S10FLOW,MF_TuleR_S10PRECIP-INC,MF_TuleR_S10SATURATION FRACTION,MF_TuleR_S10STORAGE-SOIL,MF_TuleR_S10SWE-OBSERVED,MF_TuleR_S10TEMPERATURE-AIR,MF_TuleR_S20ET-POTENTIAL,MF_TuleR_S20FLOW,MF_TuleR_S20PRECIP-INC,MF_TuleR_S20SATURATION FRACTION,MF_TuleR_S20STORAGE-SOIL,MF_TuleR_S20SWE-OBSERVED,MF_TuleR_S20TEMPERATURE-AIR,NF_TuleR_S10ET-POTENTIAL,NF_TuleR_S10FLOW,NF_TuleR_S10PRECIP-INC,NF_TuleR_S10SATURATION FRACTION,NF_TuleR_S10STORAGE-SOIL,NF_TuleR_S10SWE-OBSERVED,NF_TuleR_S10TEMPERATURE-AIR,ReservoirInflowFLOW,ReservoirInflowFLOW-OBSERVED,SF_TuleR_S10ET-POTENTIAL,SF_TuleR_S10FLOW,SF_TuleR_S10PRECIP-INC,SF_TuleR_S10SATURATION FRACTION,SF_TuleR_S10STORAGE-SOIL,SF_TuleR_S10SWE-OBSERVED,SF_TuleR_S10TEMPERATURE-AIR,TuleR_S10ET-POTENTIAL,TuleR_S10FLOW,TuleR_S10PRECIP-INC,TuleR_S10SATURATION FRACTION,TuleR_S10STORAGE-SOIL,TuleR_S10SWE-OBSERVED,TuleR_S10TEMPERATURE-AIR,TuleR_S20ET-POTENTIAL,TuleR_S20FLOW,TuleR_S20PRECIP-INC,TuleR_S20SATURATION FRACTION,TuleR_S20STORAGE-SOIL,TuleR_S20SWE-OBSERVED,TuleR_S20TEMPERATURE-AIR
11/27/1981,0.003378,1.050000,0.038360,0.503220,2.516100,0.046700,35.907000,0.000218,10.200000,0.037730,0.583080,2.915400,0.287000,25.848000,0.002688,5.500000,0.039580,0.496290,2.481400,0.145000,35.088000,24.000000,67.200000,0.002332,5.500000,0.034980,0.491920,2.459600,0.120500,33.411000,0.005702,0.955000,0.036960,0.257350,1.286700,0.000000,47.514000,0.004926,1.160000,0.040040,0.347850,1.739300,0.002080,43.298000
11/28/1981,0.003374,5.880000,0.048260,0.546550,2.732800,0.046800,35.994000,0.000220,10.200000,0.053110,0.583100,2.915500,0.565000,25.911000,0.002740,8.100000,0.050310,0.533760,2.668800,0.287500,34.959000,32.000000,61.400000,0.002327,5.500000,0.050860,0.516630,2.583100,0.212700,33.502000,0.005311,0.941000,0.037980,0.322570,1.612900,0.000000,45.607000,0.004743,1.200000,0.044830,0.426260,2.131300,0.002080,42.379000
11/29/1981,0.004052,7.980000,0.025560,0.573120,2.865600,0.055800,38.184000,0.000563,10.300000,0.034370,0.583440,2.917200,0.783000,29.534000,0.003329,12.400000,0.025750,0.560110,2.800500,0.387200,37.210000,40.000000,65.700000,0.003162,6.800000,0.031820,0.548490,2.742400,0.285300,36.086000,0.005340,0.926000,0.016540,0.370250,1.851300,0.000000,45.823000,0.004883,1.890000,0.020450,0.481090,2.405500,0.002080,43.284000
11/30/1981,0.004255,6.020000,0.012970,0.577910,2.889600,0.062600,39.574000,0.001504,10.500000,0.022500,0.585670,2.928400,0.896000,32.265000,0.003876,12.800000,0.013430,0.565630,2.828100,0.426200,38.878000,43.000000,59.400000,0.003896,10.400000,0.016380,0.561370,2.806800,0.304800,37.663000,0.005607,0.912000,0.001120,0.375940,1.879700,0.000000,47.229000,0.005104,2.130000,0.005590,0.487040,2.435200,0.001170,44.547000
12/1/1981,0.004508,5.630000,0.008180,0.581820,2.909100,0.052800,41.222000,0.003416,12.900000,0.010730,0.587100,2.935500,0.906000,34.719000,0.004415,14.900000,0.007880,0.568910,2.844600,0.423600,40.537000,52.000000,49.600000,0.004204,15.400000,0.009820,0.568600,2.843000,0.279100,39.178000,0.005650,0.898000,0.000810,0.376060,1.880300,0.000000,47.496000,0.005242,2.440000,0.003950,0.488410,2.442100,0.000000,45.362000
12/2/1981,0.004954,2.770000,0.001080,0.582280,2.911400,0.032100,43.885000,0.003964,15.100000,0.000800,0.590730,2.953700,0.894000,37.795000,0.004776,14.000000,0.002030,0.572690,2.863400,0.401700,42.820000,51.000000,51.800000,0.004630,17.000000,0.002100,0.572680,2.863400,0.267800,41.913000,0.005644,0.884000,0.000070,0.372370,1.861800,0.000000,47.523000,0.005452,1.550000,0.000460,0.488050,2.440200,0.000000,46.544000
12/3/1981,0.005200,1.660000,0.001560,0.582280,2.911400,0.006500,45.271000,0.004179,25.100000,0.001280,0.597100,2.985500,0.870000,39.244000,0.004993,21.300000,0.002120,0.575800,2.879000,0.375300,44.086000,78.000000,52.900000,0.004935,28.200000,0.004400,0.575790,2.878900,0.253100,43.705000,0.005696,0.870000,0.000130,0.365620,1.828100,0.000000,47.824000,0.005619,1.200000,0.000770,0.485220,2.426100,0.000000,47.442000
12/4/1981,0.005288,1.250000,0.000480,0.580980,2.904900,0.000100,45.781000,0.004261,38.100000,0.000480,0.599260,2.996300,0.861000,39.794000,0.005064,27.600000,0.000080,0.574600,2.873000,0.354300,44.527000,107.000000,57.700000,0.005056,37.700000,0.002300,0.575110,2.875600,0.229600,44.415000,0.005559,0.857000,0.000060,0.358450,1.792200,0.000000,47.180000,0.005566,1.100000,0.000310,0.479520,2.397600,0.000000,47.222000
12/5/1981,0.005315,1.160000,0.000000,0.575210,2.876100,0.000000,45.970000,0.004287,44.100000,0.000000,0.599090,2.995500,0.801000,39.996000,0.005090,28.100000,0.000000,0.570500,2.852500,0.306400,44.722000,113.000000,56.100000,0.005028,37.500000,0.000000,0.573300,2.866500,0.179000,44.317000,0.005463,0.843000,0.000000,0.351260,1.756300,0.000000,46.729000,0.005508,1.080000,0.000000,0.471670,2.358400,0.000000,46.964000
12/6/1981,0.005368,1.170000,0.000000,0.566800,2.834000,0.000000,46.286000,0.004402,39.900000,0.000000,0.597030,2.985100,0.725000,40.753000,0.005137,21.600000,0.000000,0.563990,2.820000,0.252600,45.035000,93.000000,91.600000,0.005115,28.000000,0.000000,0.569380,2.846900,0.131400,44.839000,0.005399,0.830000,0.000000,0.344470,1.722300,0.000000,46.438000,0.005504,1.070000,0.000000,0.462950,2.314800,0.000000,46.981000
12/7/1981,0.005717,1.210000,0.000000,0.557930,2.789700,0.000000,48.080000,0.004800,40.100000,0.000000,0.593780,2.968900,0.609000,43.155000,0.005411,17.600000,0.000000,0.556370,2.781800,0.180400,46.543000,80.000000,57.400000,0.005509,19.100000,0.000000,0.562580,2.812900,0.094700,46.956000,0.005448,0.817000,0.000000,0.337970,1.689900,0.000000,46.720000,0.005639,1.060000,0.000000,0.454150,2.270700,0.000000,47.681000
12/8/1981,0.005642,1.240000,0.000000,0.548850,2.744200,0.000000,47.745000,0.004725,43.700000,0.000000,0.589370,2.946800,0.478000,42.747000,0.005386,13.200000,0.000000,0.548110,2.740500,0.115500,46.433000,73.000000,55.000000,0.005434,12.900000,0.000000,0.554050,2.770200,0.057000,46.598000,0.005397,0.805000,0.000000,0.331730,1.658700,0.000000,46.487000,0.005626,1.050000,0.000000,0.445280,2.226400,0.000000,47.652000
12/9/1981,0.005264,1.270000,0.000000,0.540130,2.700600,0.000000,45.812000,0.004228,29.200000,0.000000,0.583890,2.919500,0.433000,39.715000,0.005166,9.200000,0.000000,0.539670,2.698400,0.092500,45.184000,51.000000,53.100000,0.005052,9.200000,0.000000,0.545670,2.728300,0.033300,44.492000,0.005822,0.792000,0.000000,0.325560,1.627800,0.000000,48.648000,0.005793,1.050000,0.000000,0.436350,2.181700,0.000000,48.493000
12/10/1981,0.005415,1.280000,0.000090,0.531620,2.658100,0.000000,46.605000,0.004214,19.200000,0.000000,0.578260,2.891300,0.430000,39.654000,0.005308,7.900000,0.000060,0.531320,2.656600,0.088200,45.908000,38.000000,51.100000,0.005135,8.000000,0.000090,0.537560,2.687800,0.025200,44.924000,0.006421,0.780000,0.000790,0.319330,1.596700,0.000000,51.449000,0.006144,1.040000,0.000480,0.427250,2.136200,0.000000,50.170000
12/11/1981,0.005496,1.290000,0.000090,0.523120,2.615600,0.000000,47.061000,0.004310,16.700000,0.000000,0.572620,2.863100,0.424000,40.298000,0.005288,7.500000,0.000060,0.523000,2.615000,0.085300,45.892000,35.000000,55.700000,0.005208,7.800000,0.000090,0.529540,2.647700,0.024200,45.404000,0.006013,0.768000,0.000790,0.314180,1.570900,0.000000,49.610000,0.005900,1.030000,0.000480,0.419010,2.095100,0.000000,49.078000
12/12/1981,0.005061,1.300000,0.000000,0.514760,2.573800,0.000000,44.748000,0.003821,15.700000,0.000000,0.566980,2.834900,0.411000,37.059000,0.004929,7.400000,0.000000,0.514890,2.574500,0.080600,43.838000,34.000000,52.200000,0.004773,7.800000,0.000000,0.521720,2.608600,0.021300,42.907000,0.006125,0.756000,0.000000,0.308880,1.544400,0.000000,50.154000,0.005794,1.010000,0.000000,0.410600,2.053000,0.000000,48.557000
12/13/1981,0.004933,1.300000,0.000000,0.506770,2.533800,0.000000,43.974000,0.003320,13.800000,0.000000,0.561460,2.807300,0.394000,35.618000,0.004938,7.400000,0.000000,0.507000,2.535000,0.075500,43.712000,32.000000,50.100000,0.004634,7.900000,0.000000,0.514300,2.571500,0.018200,41.944000,0.006755,0.744000,0.000000,0.302980,1.514900,0.000000,52.959000,0.006149,1.000000,0.000000,0.401800,2.009000,0.000000,50.158000
12/14/1981,0.005430,1.290000,0.000000,0.498480,2.492400,0.000000,46.675000,0.004088,13.100000,0.000000,0.555550,2.777700,0.372000,38.892000,0.005441,7.500000,0.000000,0.498700,2.493500,0.068000,46.466000,32.000000,50.000000,0.005143,8.000000,0.000000,0.506660,2.533300,0.013400,44.881000,0.007226,0.733000,0.000000,0.296770,1.483800,0.000000,54.929000,0.006666,0.990000,0.000000,0.392640,1.963200,0.000000,52.497000
12/15/1981,0.005804,1.280000,0.000000,0.489500,2.447500,0.000000,48.590000,0.004382,13.000000,0.000000,0.550490,2.752400,0.338000,40.787000,0.005747,7.500000,0.000000,0.489760,2.448800,0.057700,48.084000,32.000000,50.900000,0.005494,8.100000,0.000000,0.498390,2.492000,0.006200,46.794000,0.007384,0.721000,0.000000,0.290430,1.452200,0.000000,55.575000,0.006927,0.980000,0.000000,0.383260,1.916300,0.000000,53.658000
12/16/1981,0.005813,1.270000,0.000000,0.480210,2.401000,0.000000,48.682000,0.004417,13.800000,0.000000,0.545110,2.725500,0.298000,41.029000,0.005685,7.500000,0.000000,0.480640,2.403200,0.046500,47.880000,32.000000,50.100000,0.005461,8.100000,0.000000,0.489920,2.449600,0.001600,46.717000,0.006926,0.710000,0.000000,0.284390,1.421900,0.000000,53.738000,0.006663,0.960000,0.000000,0.374300,1.871500,0.000000,52.591000
12/17/1981,0.005817,1.260000,0.000000,0.470910,2.354500,0.000000,48.732000,0.004486,14.400000,0.000000,0.538650,2.693200,0.258000,41.485000,0.005613,7.500000,0.000000,0.471630,2.358200,0.035000,47.606000,33.000000,53.800000,0.005462,8.200000,0.000000,0.481510,2.407600,0.000000,46.797000,0.006802,0.699000,0.000000,0.278760,1.393800,0.000000,53.225000,0.006494,0.950000,0.000000,0.366030,1.830200,0.000000,51.885000
12/18/1981,0.005759,1.250000,0.000000,0.461650,2.308300,0.000000,48.456000,0.004513,14.000000,0.000000,0.531640,2.658200,0.221000,41.683000,0.005567,7.500000,0.000000,0.462730,2.313600,0.026600,47.401000,32.000000,46.500000,0.005438,8.100000,0.000000,0.473160,2.365800,0.000000,46.689000,0.006942,0.688000,0.000000,0.273300,1.366500,0.000000,53.814000,0.006494,0.940000,0.000000,0.358250,1.791300,0.000000,51.881000
12/19/1981,0.006243,1.230000,0.001630,0.452600,2.263000,0.000000,50.670000,0.004786,13.300000,0.004170,0.525250,2.626300,0.175000,43.283000,0.006195,7.400000,0.002430,0.454090,2.270400,0.020800,50.253000,32.000000,52.600000,0.005905,8.100000,0.000530,0.464710,2.323600,0.000000,48.873000,0.008292,0.678000,0.000710,0.267570,1.337900,0.000000,59.002000,0.007570,0.920000,0.001170,0.350560,1.752800,0.000000,56.242000
12/20/1981,0.005866,1.220000,0.027010,0.450820,2.254100,0.000000,48.804000,0.004443,13.000000,0.023260,0.523980,2.619900,0.159000,41.232000,0.006020,7.400000,0.028540,0.452870,2.264400,0.020200,49.201000,31.000000,61.400000,0.005578,8.000000,0.022910,0.460800,2.304000,0.000300,47.120000,0.008450,0.667000,0.025340,0.265430,1.327200,0.000000,59.559000,0.007591,0.910000,0.030330,0.349380,1.746900,0.000000,56.217000
12/21/1981,0.004414,1.640000,0.080180,0.522990,2.615000,0.000000,40.845000,0.001527,13.000000,0.114050,0.544450,2.722300,0.418000,32.744000,0.004318,7.700000,0.090240,0.513030,2.565100,0.122200,41.515000,32.000000,345.100000,0.003788,8.100000,0.080100,0.509820,2.549100,0.086700,39.168000,0.006750,0.657000,0.038090,0.315210,1.576100,0.000000,52.997000,0.005964,0.940000,0.058400,0.420630,2.103100,0.000000,49.209000
12/22/1981,0.003437,15.780000,0.068940,0.594940,2.974700,0.000000,36.936000,0.000234,17.900000,0.123970,0.551300,2.756500,0.832000,27.776000,0.002984,27.100000,0.079310,0.565630,2.828200,0.273500,37.098000,89.000000,182.100000,0.002453,21.000000,0.072650,0.546140,2.730700,0.202000,35.155000,0.005676,0.647000,0.014450,0.355460,1.777300,0.000000,48.078000,0.005071,6.250000,0.034610,0.488530,2.442600,0.000000,44.723000
12/23/1981,0.003275,13.790000,0.015670,0.598760,2.993800,0.004000,35.863000,0.000223,15.400000,0.032610,0.551300,2.756500,0.986000,27.842000,0.002752,22.700000,0.017540,0.572910,2.864600,0.316500,35.749000,78.000000,123.100000,0.002314,20.000000,0.015340,0.548930,2.744600,0.209200,34.326000,0.005071,0.637000,0.001000,0.360960,1.804800,0.000000,44.935000,0.004619,5.630000,0.005700,0.497300,2.486500,0.000000,42.232000
12/24/1981,0.003818,6.150000,0.001540,0.598830,2.994200,0.005200,37.101000,0.001268,13.700000,0.003600,0.551300,2.756500,1.018000,30.876000,0.003227,12.800000,0.002370,0.573510,2.867600,0.330900,37.102000,48.000000,97.500000,0.003082,11.900000,0.000410,0.549110,2.745600,0.210100,35.957000,0.005077,0.627000,0.000020,0.361010,1.805100,0.000000,44.958000,0.004663,2.480000,0.000330,0.497650,2.488300,0.000000,42.521000
12/25/1981,0.004498,2.930000,0.000000,0.598950,2.994700,0.000100,41.589000,0.003694,13.800000,0.000000,0.551500,2.757500,0.955000,36.280000,0.004425,9.000000,0.000000,0.575500,2.877500,0.311200,41.058000,37.000000,88.500000,0.004351,8.900000,0.000000,0.552490,2.762400,0.205900,40.564000,0.005251,0.617000,0.000000,0.358450,1.792200,0.000000,45.891000,0.005013,1.360000,0.000000,0.497030,2.485100,0.000000,44.591000
12/26/1981,0.004839,2.000000,0.000000,0.599110,2.995600,0.000000,43.588000,0.003967,13.000000,0.000000,0.561290,2.806400,0.921000,38.161000,0.004725,12.000000,0.000000,0.582870,2.914400,0.290600,42.857000,43.000000,82.400000,0.004683,14.000000,0.000030,0.569120,2.845600,0.192400,42.558000,0.005614,0.608000,0.000000,0.352400,1.762000,0.000000,47.749000,0.005346,1.070000,0.000000,0.492950,2.464700,0.000000,46.369000
12/27/1981,0.004456,1.870000,0.000080,0.595440,2.977200,0.000000,41.248000,0.003281,15.900000,0.000000,0.573780,2.868900,0.982000,35.387000,0.004489,18.800000,0.000020,0.583430,2.917100,0.292900,41.279000,63.000000,79.200000,0.004351,24.800000,0.000240,0.575870,2.879300,0.180700,40.406000,0.005647,0.598000,0.001260,0.345860,1.729300,0.000000,47.895000,0.005296,1.010000,0.000570,0.485550,2.427700,0.000000,46.031000
12/28/1981,0.004348,1.790000,0.001430,0.589450,2.947300,0.000000,40.551000,0.003094,15.500000,0.000630,0.574190,2.870900,0.983000,34.177000,0.004161,15.500000,0.000600,0.578960,2.894800,0.287700,40.575000,53.000000,86.500000,0.004182,18.200000,0.003890,0.573860,2.869300,0.185600,39.308000,0.005571,0.589000,0.001560,0.341280,1.706400,0.000000,47.498000,0.005201,1.010000,0.001650,0.478860,2.394300,0.000000,45.506000
12/29/1981,0.004673,2.440000,0.038390,0.590370,2.951900,0.000000,42.508000,0.003443,17.500000,0.029020,0.573340,2.866700,1.111000,35.534000,0.004639,16.600000,0.036390,0.579660,2.898300,0.306400,42.135000,60.000000,88.900000,0.004430,21.800000,0.038400,0.576180,2.880900,0.204100,40.863000,0.006078,0.580000,0.041850,0.346500,1.732500,0.000000,49.923000,0.005572,1.420000,0.043610,0.482890,2.414400,0.000000,47.407000
12/30/1981,0.004898,17.830000,0.078880,0.600000,3.000000,0.000000,43.708000,0.003516,44.900000,0.090720,0.573760,2.868800,1.386000,35.984000,0.004929,77.700000,0.089300,0.592480,2.962400,0.345300,43.609000,234.000000,256.800000,0.004666,81.900000,0.074530,0.592470,2.962300,0.260500,42.105000,0.006904,1.104000,0.048680,0.440620,2.203100,0.000000,53.536000,0.006172,10.330000,0.064350,0.556050,2.780300,0.000000,50.199000
12/31/1981,0.004684,29.960000,0.078830,0.600000,3.000000,0.000200,42.396000,0.002342,70.200000,0.104860,0.573760,2.868800,1.750000,33.845000,0.004476,138.400000,0.093510,0.592950,2.964700,0.392700,42.456000,370.000000,240.800000,0.004388,110.700000,0.070370,0.596020,2.980100,0.381300,40.706000,0.006807,2.488000,0.028620,0.469570,2.347800,0.000000,53.111000,0.006091,18.380000,0.053150,0.584560,2.922800,0.000000,49.751000
1/1/1982,0.003435,31.340000,0.071140,0.600000,3.000000,0.000500,36.709000,0.000232,43.000000,0.096210,0.573760,2.868800,2.147000,26.704000,0.002980,114.800000,0.078830,0.592950,2.964700,0.486000,36.595000,311.000000,325.200000,0.002440,88.200000,0.072350,0.597510,2.987600,0.562100,34.451000,0.005851,4.100000,0.036560,0.514080,2.570400,0.000000,48.763000,0.005158,29.300000,0.055430,0.595280,2.976400,0.000000,45.004000
1/2/1982,0.001479,20.540000,0.048630,0.600000,3.000000,0.029300,28.996000,0.000000,24.400000,0.071790,0.573760,2.868800,2.421000,17.835000,0.001446,69.200000,0.056190,0.592950,2.964700,0.629800,28.966000,203.000000,285.100000,0.001017,55.100000,0.054800,0.597510,2.987600,0.733100,26.416000,0.004758,4.912000,0.021490,0.544050,2.720200,0.000000,42.972000,0.003396,29.100000,0.034940,0.598160,2.990800,0.000450,38.492000
1/3/1982,0.001114,11.690000,0.028630,0.600000,3.000000,0.066500,27.817000,0.000000,17.000000,0.067110,0.573760,2.868800,2.912000,18.380000,0.001232,36.100000,0.033370,0.592950,2.964700,0.809600,28.019000,115.000000,186.400000,0.000938,29.200000,0.029050,0.597510,2.987600,0.862700,25.777000,0.004415,3.676000,0.007600,0.554110,2.770600,0.000000,40.900000,0.003151,17.250000,0.015610,0.598930,2.994700,0.001040,36.585000
1/4/1982,0.003008,11.990000,0.074190,0.600000,3.000000,0.071000,34.847000,0.000217,15.200000,0.102920,0.573760,2.868800,3.621000,27.002000,0.002621,42.800000,0.083270,0.592950,2.964700,0.957900,34.824000,126.000000,187.500000,0.002095,32.100000,0.073750,0.597510,2.987600,1.080200,33.033000,0.005292,5.031000,0.052330,0.561330,2.806700,0.000000,45.851000,0.004635,18.660000,0.069010,0.599380,2.996900,0.000580,42.068000
1/5/1982,0.004031,46.680000,0.138150,0.600000,3.000000,0.076100,38.467000,0.000503,21.000000,0.207500,0.573760,2.868800,4.347000,29.118000,0.003303,137.700000,0.166050,0.592950,2.964700,1.183500,38.090000,402.000000,1371.100000,0.002879,108.900000,0.139730,0.597510,2.987600,1.373200,36.086000,0.006152,24.944000,0.068430,0.594560,2.972800,0.000000,50.038000,0.005368,62.580000,0.103570,0.600000,3.000000,0.000000,46.025000
1/6/1982,0.001778,67.920000,0.086330,0.600000,3.000000,0.076000,34.581000,0.000211,17.600000,0.173720,0.573760,2.868800,4.932000,24.568000,0.002615,169.800000,0.103670,0.592950,2.964700,1.419200,34.159000,447.000000,659.700000,0.002112,111.100000,0.098980,0.597510,2.987600,1.640700,32.244000,0.005338,20.245000,0.018050,0.599620,2.998100,0.000000,46.018000,0.004670,60.500000,0.042710,0.600000,3.000000,0.000000,42.201000
1/7/1982,0.002917,42.360000,0.026010,0.600000,3.000000,0.076700,34.217000,0.000213,15.100000,0.071660,0.573760,2.868800,5.185000,25.917000,0.002438,102.400000,0.027220,0.592950,2.964700,1.464700,33.545000,267.000000,349.200000,0.002038,66.200000,0.040230,0.597510,2.987600,1.792000,32.435000,0.004370,8.470000,0.002300,0.599640,2.998200,0.000000,40.508000,0.004110,32.300000,0.010080,0.600000,3.000000,0.000000,38.854000
1/8/1982,0.004394,37.180000,0.017960,0.600000,3.000000,0.073200,40.618000,0.003040,14.300000,0.051780,0.573760,2.868800,5.305000,34.540000,0.004161,78.000000,0.022310,0.592950,2.964700,1.480400,39.102000,212.000000,245.800000,0.004149,57.900000,0.028980,0.597510,2.987600,1.835600,38.939000,0.004459,4.022000,0.001570,0.599640,2.998200,0.000000,41.016000,0.004504,20.310000,0.006790,0.600000,3.000000,0.000000,41.297000
1/9/1982,0.005352,35.770000,0.000620,0.600000,3.000000,0.060800,45.999000,0.004458,16.700000,0.001550,0.573760,2.868800,5.309000,40.933000,0.004959,57.500000,0.000000,0.592950,2.964700,1.470700,43.890000,207.000000,214.700000,0.005057,81.800000,0.017910,0.598380,2.991900,1.921400,44.350000,0.004935,2.361000,0.000120,0.598250,2.991200,0.000000,43.750000,0.005128,12.400000,0.000380,0.599950,2.999800,0.000000,44.788000
1/10/1982,0.005522,29.230000,0.000470,0.599870,2.999300,0.034400,46.824000,0.004497,32.700000,0.001290,0.574810,2.874100,5.294000,41.110000,0.005168,65.600000,0.000000,0.592850,2.964300,1.438100,44.962000,280.000000,201.800000,0.005198,142.200000,0.012190,0.599950,2.999800,1.962200,45.042000,0.005374,1.887000,0.000080,0.593310,2.966600,0.000000,46.062000,0.005490,8.720000,0.000260,0.599270,2.996300,0.000000,46.660000
1/11/1982,0.005211,21.350000,0.000000,0.596010,2.980100,0.013100,45.129000,0.004059,49.800000,0.000000,0.578850,2.894300,5.265000,38.278000,0.005012,75.900000,0.000000,0.590620,2.953100,1.403900,43.942000,284.000000,194.400000,0.004873,128.100000,0.000000,0.599580,2.997900,1.944200,43.126000,0.005852,1.840000,0.000000,0.585350,2.926800,0.000000,48.399000,0.005693,7.300000,0.000000,0.594370,2.971900,0.000000,47.623000
1/12/1982,0.004910,15.980000,0.000000,0.588550,2.942700,0.011600,43.420000,0.003785,47.600000,0.000000,0.580640,2.903200,5.256000,36.355000,0.004761,70.600000,0.000000,0.585910,2.929600,1.395300,42.440000,241.000000,181.800000,0.004587,98.200000,0.000000,0.598360,2.991800,1.940000,41.378000,0.005749,1.920000,0.000000,0.576220,2.881100,0.000000,47.848000,0.005513,6.890000,0.000000,0.585760,2.928800,0.000000,46.657000
1/13/1982,0.004938,12.920000,0.000000,0.580910,2.904600,0.009500,43.561000,0.003978,43.100000,0.000000,0.580730,2.903600,5.248000,37.661000,0.004704,64.400000,0.000000,0.580880,2.904400,1.386300,42.179000,206.000000,173.500000,0.004653,77.100000,0.000000,0.595310,2.976600,1.934400,41.816000,0.005416,2.024000,0.000000,0.567290,2.836400,0.000000,46.129000,0.005256,6.870000,0.000000,0.577150,2.885800,0.000000,45.301000
1/14/1982,0.005161,11.270000,0.000050,0.572960,2.864800,0.006400,44.742000,0.004282,46.000000,0.000380,0.584880,2.924400,5.237000,39.603000,0.004802,65.000000,0.001310,0.577130,2.885600,1.372700,42.751000,210.000000,158.000000,0.004898,78.600000,0.000000,0.590950,2.954800,1.919400,43.220000,0.005161,2.119000,0.000000,0.558820,2.794100,0.000000,44.737000,0.005149,6.990000,0.000000,0.568830,2.844100,0.000000,44.673000
